Match,Team,Position,Name,Status,Runs,Balls,M,4s,6s,SR,id
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,6,Kieron Pollard,out,3,5,-,0,0,60.00,ipl_246
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,7,Tirumalasetti Suman,out,2,7,-,0,0,28.57,ipl_246
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,8,Harbhajan Singh,not_out,11,5,-,1,1,220.00,ipl_246
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,1,Mayank Agarwal,out,34,33,-,5,0,103.03,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,2,Chris Gayle,out,8,9,-,0,1,88.88,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,3,Virat Kohli,not_out,70,44,-,5,3,159.09,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,4,AB de Villiers †,out,11,10,-,0,1,110.00,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,5,Luke Pomersbach,out,29,18,-,2,2,161.11,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Royal Challengers Bangalore,6,Saurabh Tiwary,not_out,9,6,-,1,0,150.00,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,1,Michael Hussey,out,0,4,-,0,0,0.00,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,2,Murali Vijay,out,5,5,-,1,0,100.00,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,3,Suresh Raina,not_out,73,50,-,4,6,146.00,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,4,S Badrinath,out,34,32,-,5,0,106.25,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,5,MS Dhoni (c)†,out,29,19,-,3,1,152.63,ipl_245
Royal Challengers Bangalore Vs Chennai Super Kings,Chennai Super Kings,6,Albie Morkel,not_out,28,10,-,1,3,280.00,ipl_245
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,1,Jacques Kallis,out,59,42,-,4,3,140.47,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,2,Shreevats Goswami †,out,1,3,-,0,0,33.33,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,3,Gautam Gambhir (c),out,8,7,-,0,1,114.28,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,4,Manoj Tiwary,out,35,22,-,5,1,159.09,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,5,Yusuf Pathan,out,36,27,-,4,1,133.33,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,6,Ryan ten Doeschate,out,18,12,-,1,1,150.00,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,7,Rajat Bhatia,out,11,6,-,2,0,183.33,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,8,Shakib Al Hasan,not_out,1,1,-,0,0,100.00,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,1,Tirumalasetti Suman,out,4,4,-,1,0,100.00,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,2,Sachin Tendulkar (c),out,38,27,-,6,0,140.74,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,3,Harbhajan Singh,out,30,29,-,5,0,103.44,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,4,Rohit Sharma,out,10,9,-,1,0,111.11,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,5,Kieron Pollard,out,18,22,-,2,0,81.81,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,6,James Franklin,not_out,45,23,-,5,1,195.65,ipl_244
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,7,Ambati Rayudu †,not_out,17,6,-,0,2,283.33,ipl_244
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,1,Michael Hussey,out,4,7,10,0,0,57.14,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,2,Murali Vijay,out,6,9,18,1,0,66.66,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,3,Suresh Raina,out,4,6,12,1,0,66.66,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,4,S Badrinath,out,0,10,11,0,0,0.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,5,Wriddhiman Saha,out,22,30,38,1,1,73.33,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,6,MS Dhoni (c)†,not_out,70,40,63,3,6,175.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,7,Dwayne Bravo,out,5,5,6,1,0,100.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,8,Albie Morkel,out,5,9,13,0,0,55.55,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,9,Ravichandran Ashwin,out,2,4,5,0,0,50.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,10,Shadab Jakati,not_out,0,0,4,0,0,-,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,1,AB de Villiers †,out,0,3,2,0,0,0.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,2,Chris Gayle,not_out,75,50,87,4,6,150.00,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,3,Virat Kohli,out,31,29,47,5,0,106.89,ipl_243
Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,4,Saurabh Tiwary,not_out,13,26,37,1,0,50.00,ipl_243
Deccan Chargers Vs Kings XI Punjab,Deccan Chargers,1,Shikhar Dhawan,not_out,95,57,-,14,1,166.66,ipl_241
Deccan Chargers Vs Kings XI Punjab,Deccan Chargers,2,Dwaraka Ravi Teja,out,60,41,-,5,2,146.34,ipl_241
Deccan Chargers Vs Kings XI Punjab,Deccan Chargers,3,Jean-Paul Duminy,out,12,10,-,0,1,120.00,ipl_241
Deccan Chargers Vs Kings XI Punjab,Deccan Chargers,4,Cameron White (c),not_out,15,12,-,0,0,125.00,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,1,Paul Valthaty,out,5,6,-,1,0,83.33,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,2,Adam Gilchrist (c)†,out,51,37,-,6,2,137.83,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,3,Shaun Marsh,out,13,8,-,3,0,162.50,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,4,Dinesh Karthik,out,11,14,-,1,0,78.57,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,5,Ryan McLaren,out,9,14,-,0,0,64.28,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,6,Abhishek Nayar,out,3,7,-,0,0,42.85,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,7,Mandeep Singh,out,7,8,-,1,0,87.50,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,8,Piyush Chawla,not_out,13,7,-,0,2,185.71,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,9,Ryan Harris,out,0,1,-,0,0,0.00,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,10,Praveen Kumar,out,0,7,-,0,0,0.00,ipl_241
Deccan Chargers Vs Kings XI Punjab,Kings XI Punjab,11,Bhargav Bhatt,out,0,5,-,0,0,0.00,ipl_241
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,1,Tirumalasetti Suman,out,5,6,-,1,0,83.33,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,2,Sachin Tendulkar (c),out,31,35,-,3,0,88.57,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,3,Ambati Rayudu †,out,2,8,-,0,0,25.00,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,4,Rohit Sharma,out,58,47,-,5,1,123.40,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,5,Kieron Pollard,out,20,18,-,2,0,111.11,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,6,James Franklin,not_out,11,5,-,2,0,220.00,ipl_240
Mumbai Indians Vs Rajasthan Royals,Mumbai Indians,7,Harbhajan Singh,not_out,1,1,-,0,0,100.00,ipl_240
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,1,Shane Watson,not_out,89,47,-,9,6,189.36,ipl_240
Mumbai Indians Vs Rajasthan Royals,Rajasthan Royals,2,Rahul Dravid,not_out,43,32,-,6,0,134.37,ipl_240
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,1,Jesse Ryder,out,1,6,-,0,0,16.66,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,2,Manish Pandey,out,16,12,-,3,0,133.33,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,3,Callum Ferguson,out,16,19,-,2,0,84.21,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,4,Sourav Ganguly,out,18,22,-,0,1,81.81,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,5,Robin Uthappa †,out,12,19,-,1,0,63.15,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,6,Yuvraj Singh (c),out,24,26,-,2,0,92.30,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,7,Sachin Rana,out,18,16,-,2,0,112.50,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Pune Warriors,8,Wayne Parnell,not_out,1,1,-,0,0,100.00,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Kolkata Knight Riders,1,Gautam Gambhir (c),not_out,54,46,-,7,0,117.39,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Kolkata Knight Riders,2,Shreevats Goswami †,out,6,3,-,1,0,200.00,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Kolkata Knight Riders,3,Manoj Tiwary,out,24,24,-,1,1,100.00,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Kolkata Knight Riders,4,Yusuf Pathan,out,29,25,-,3,1,116.00,ipl_239
Pune Warriors Vs Kolkata Knight Riders,Kolkata Knight Riders,5,Rajat Bhatia,not_out,1,3,-,0,0,33.33,ipl_239
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,1,Michael Hussey,out,32,37,-,2,0,86.48,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,2,Murali Vijay,out,16,11,-,3,0,145.45,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,3,Suresh Raina,out,19,13,-,1,2,146.15,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,4,S Badrinath,out,13,10,-,0,1,130.00,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,5,Wriddhiman Saha,not_out,46,33,-,1,3,139.39,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,6,MS Dhoni (c)†,out,9,6,-,1,0,150.00,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Chennai Super Kings,7,Albie Morkel,not_out,13,10,-,2,0,130.00,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,1,Parthiv Patel (c)†,out,6,7,-,0,0,85.71,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,2,Brendon McCullum,out,33,37,-,3,0,89.18,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,3,Gnaneswara Rao,out,19,17,-,3,0,111.76,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,4,Brad Hodge,not_out,51,42,-,3,2,121.42,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,5,Ravindra Jadeja,out,19,13,-,1,1,146.15,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,6,Owais Shah,out,3,3,-,0,0,100.00,ipl_238
Chennai Super Kings Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,7,Kedar Jadhav,not_out,1,1,-,0,0,100.00,ipl_238
Kings XI Punjab Vs Royal Challengers Bangalore,Kings XI Punjab,1,Paul Valthaty,out,20,17,-,2,1,117.64,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Kings XI Punjab,2,Adam Gilchrist (c)†,out,106,55,-,8,9,192.72,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Kings XI Punjab,3,Shaun Marsh,not_out,79,49,-,7,5,161.22,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Kings XI Punjab,4,David Hussey,not_out,0,1,-,0,0,0.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,1,Chris Gayle,out,0,7,-,0,0,0.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,2,Saurabh Tiwary,out,6,11,-,1,0,54.54,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,3,Virat Kohli (c),out,11,11,-,2,0,100.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,4,AB de Villiers,out,34,27,-,3,1,125.92,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,5,Asad Pathan,out,7,4,-,0,1,175.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,6,Mohammad Kaif,out,15,11,-,3,0,136.36,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,7,Arun Karthik †,out,6,6,-,1,0,100.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,8,Johan van der Wath,out,4,5,-,0,0,80.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,9,Abhimanyu Mithun,out,10,7,-,0,1,142.85,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,10,Charl Langeveldt,out,8,8,-,0,1,100.00,ipl_237
Kings XI Punjab Vs Royal Challengers Bangalore,Royal Challengers Bangalore,11,Sreenath Aravind,not_out,11,5,-,2,0,220.00,ipl_237
Pune Warriors Vs Deccan Chargers,Pune Warriors,1,Jesse Ryder,out,18,14,-,1,1,128.57,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,2,Manish Pandey,out,23,20,-,3,1,115.00,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,3,Sourav Ganguly,out,0,5,-,0,0,0.00,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,4,Robin Uthappa †,out,4,5,-,1,0,80.00,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,5,Yuvraj Singh (c),out,23,17,-,3,1,135.29,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,6,Mithun Manhas,out,0,1,-,0,0,0.00,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,7,Callum Ferguson,out,11,13,-,1,0,84.61,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,8,Mitchell Marsh,out,37,28,-,1,3,132.14,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,9,Wayne Parnell,out,16,16,-,0,1,100.00,ipl_236
Pune Warriors Vs Deccan Chargers,Pune Warriors,10,Bhuvneshwar Kumar,not_out,1,1,-,0,0,100.00,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,1,Sunny Sohal,out,34,28,-,2,2,121.42,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,2,Shikhar Dhawan,out,28,25,-,4,0,112.00,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,3,Kumar Sangakkara (c)†,out,25,21,-,2,1,119.04,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,4,Jean-Paul Duminy,out,23,26,-,0,1,88.46,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,5,Dan Christian,not_out,14,12,-,1,0,116.66,ipl_236
Pune Warriors Vs Deccan Chargers,Deccan Chargers,6,Bharat Chipli,not_out,5,4,-,1,0,125.00,ipl_236
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,1,Faiz Fazal,out,16,15,-,3,0,106.66,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,2,Rahul Dravid,out,1,4,-,0,0,25.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,3,Shane Watson,out,20,13,-,0,3,153.84,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,4,Ajinkya Rahane,out,8,9,-,1,0,88.88,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,5,Ashok Menaria,out,31,28,-,3,1,110.71,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,6,Pinal Shah †,out,5,5,-,1,0,100.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,7,Jacob Oram,out,0,3,-,0,0,0.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,8,Shane Warne (c),out,2,9,-,0,0,22.22,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,9,Ankeet Chavan,out,1,3,-,0,0,33.33,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,10,Shaun Tait,not_out,10,9,-,1,0,111.11,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Rajasthan Royals,11,Nayan Doshi,out,0,13,-,0,0,0.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,1,Brendon McCullum,out,29,12,-,1,4,241.66,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,2,Mahela Jayawardene (c),out,6,3,-,1,0,200.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,3,Parthiv Patel †,not_out,21,14,-,2,1,150.00,ipl_235
Rajasthan Royals Vs Kochi Tuskers Kerala,Kochi Tuskers Kerala,4,Brad Hodge,not_out,33,17,-,5,2,194.11,ipl_235
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,1,Paul Valthaty,out,62,50,-,6,3,124.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,2,Adam Gilchrist (c)†,out,9,9,-,2,0,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,3,Shaun Marsh,out,46,28,-,5,3,164.28,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,4,Dinesh Karthik,out,27,19,-,4,0,142.10,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,5,David Hussey,out,3,4,-,0,0,75.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,6,Mandeep Singh,out,11,7,-,2,0,157.14,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,7,Ryan Harris,not_out,2,2,-,0,0,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,8,Piyush Chawla,not_out,1,1,-,0,0,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,1,Naman Ojha †,out,28,28,-,2,2,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,2,David Warner,out,29,29,-,4,1,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,3,Venugopal Rao,out,16,13,-,1,1,123.07,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,4,Sridharan Sriram,out,4,7,-,0,0,57.14,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,5,Irfan Pathan,out,3,7,-,0,0,42.85,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,6,James Hopes (c),out,7,7,-,1,0,100.00,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,7,Travis Birt,out,16,11,-,2,1,145.45,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,8,Yogesh Nagar,out,10,7,-,2,0,142.85,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,9,Morne Morkel,not_out,16,6,-,1,1,266.66,ipl_234
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,10,Varun Aaron,not_out,0,5,-,0,0,0.00,ipl_234
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,1,Michael Lumb,out,0,2,-,0,0,0.00,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,2,Sunny Sohal,out,20,22,-,0,2,90.90,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,3,Kumar Sangakkara (c)†,out,27,28,-,1,1,96.42,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,4,Jean-Paul Duminy,out,8,10,-,1,0,80.00,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,5,Bharat Chipli,out,10,11,-,1,0,90.90,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,6,Dan Christian,out,18,23,-,0,0,78.26,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,7,Shikhar Dhawan,not_out,27,18,-,2,1,150.00,ipl_233
Deccan Chargers Vs Mumbai Indians,Deccan Chargers,8,Amit Mishra,not_out,18,6,-,4,0,300.00,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,1,Sachin Tendulkar (c),out,37,42,-,3,0,88.09,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,2,Aiden Blizzard,out,1,7,-,0,0,14.28,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,3,Ambati Rayudu †,out,2,8,-,0,0,25.00,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,4,Rohit Sharma,out,4,6,-,1,0,66.66,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,5,Andrew Symonds,out,8,19,-,0,0,42.10,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,6,Tirumalasetti Suman,out,14,13,-,0,2,107.69,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,7,Kieron Pollard,out,24,13,-,3,1,184.61,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,8,Harbhajan Singh,not_out,17,12,-,1,1,141.66,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,9,Lasith Malinga,out,0,0,-,0,0,-,ipl_233
Deccan Chargers Vs Mumbai Indians,Mumbai Indians,10,Dhawal Kulkarni,not_out,0,0,-,0,0,-,ipl_233
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,1,Jacques Kallis,out,17,14,-,3,0,121.42,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,2,Eoin Morgan,out,2,5,-,0,0,40.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,3,Gautam Gambhir (c),out,7,9,-,1,0,77.77,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,4,Manoj Tiwary,not_out,19,24,-,1,0,79.16,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,5,Yusuf Pathan,out,36,24,-,2,3,150.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Kolkata Knight Riders,6,Mark Boucher †,not_out,1,2,-,0,0,50.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,1,Chris Gayle,out,38,12,-,6,2,316.66,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,2,Luke Pomersbach,out,16,14,-,2,0,114.28,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,3,Virat Kohli (c),out,15,15,-,2,0,100.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,4,AB de Villiers,not_out,13,13,-,2,0,100.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,5,Mohammad Kaif,out,15,13,-,1,0,115.38,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,6,Arun Karthik †,out,1,2,-,0,0,50.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,7,Saurabh Tiwary,out,1,5,-,0,0,20.00,ipl_232
Kolkata Knight Riders Vs Royal Challengers Bangalore,Royal Challengers Bangalore,8,Abhimanyu Mithun,not_out,0,0,-,0,0,-,ipl_232
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,1,Brendon McCullum,out,32,27,-,2,2,118.51,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,2,Mahela Jayawardene (c),out,76,52,-,8,2,146.15,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,3,Ravindra Jadeja,out,17,18,-,1,1,94.44,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,4,Brad Hodge,out,4,6,-,0,0,66.66,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,5,Owais Shah,out,23,12,-,1,2,191.66,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,6,Parthiv Patel †,out,0,1,-,0,0,0.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,7,Raiphi Gomez,out,2,3,-,0,0,66.66,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kochi Tuskers Kerala,8,Vinay Kumar,not_out,1,1,-,0,0,100.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,1,Adam Gilchrist (c)†,out,9,15,-,1,0,60.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,2,Paul Valthaty,out,17,10,-,1,2,170.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,3,Shaun Marsh,out,42,30,-,5,2,140.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,4,Dinesh Karthik,out,69,33,-,7,5,209.09,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,5,David Hussey,not_out,21,15,-,2,1,140.00,ipl_231
Kochi Tuskers Kerala Vs Kings XI Punjab,Kings XI Punjab,6,Mandeep Singh,not_out,15,10,-,1,0,150.00,ipl_231
